experimento,instancia,n,algoritmo,heuristica,peso,estado,profundidad,expandidos,generados,reabiertos,descartados,frontera_max,visitados_max,memoria_max_nodos,rss_max_muestreado_mb,tiempo_cpu_ms,tiempo_pared_ms
1,502,3,astar,H6,0.25,resuelto,20,1309,3538,0,0,788,1310,2097,34.9140625,0.0,9.215099998982623
1,849,3,astar,H6,0.25,resuelto,19,1207,3270,0,0,734,1208,1941,34.9140625,15.625,11.411099985707551
1,48,3,astar,H6,0.25,resuelto,22,4259,11465,0,3,2432,4260,6690,35.33984375,46.875,44.56360000767745
1,222,3,astar,H6,0.25,resuelto,22,3145,8533,0,3,1848,3146,4993,35.33984375,78.125,68.09630000498146
1,396,3,astar,H6,0.25,resuelto,26,16913,45447,0,20,8322,16914,25235,37.3203125,250.0,258.84100000257604
1,454,3,astar,H6,0.25,resuelto,22,3397,9197,0,3,2016,3398,5413,36.06640625,31.25,31.814899994060397
1,957,3,astar,H6,0.25,resuelto,21,2949,8008,0,4,1752,2950,4701,36.06640625,31.25,20.4313000140246
1,747,3,astar,H6,0.25,resuelto,15,183,500,0,0,130,184,313,36.06640625,0.0,1.256999996257946
1,132,3,astar,H6,0.25,resuelto,24,9626,25958,0,6,5144,9627,14768,36.06640625,93.75,101.23239998938516
1,877,3,astar,H6,0.25,resuelto,22,2830,7634,0,1,1636,2831,4466,36.06640625,31.25,22.305899998173118
1,925,3,astar,H6,0.25,resuelto,21,1939,5242,0,1,1173,1940,3112,36.06640625,31.25,33.885200013173744
1,140,3,astar,H6,0.25,resuelto,23,5286,14270,0,1,3003,5287,8289,36.06640625,93.75,83.91330001177266
1,317,3,astar,H6,0.25,resuelto,21,2648,7159,0,1,1568,2649,4216,34.9921875,46.875,58.285400009481236
1,878,3,astar,H6,0.25,resuelto,23,4680,12577,0,4,2629,4681,7308,35.27734375,62.5,60.87190000107512
1,838,3,astar,H6,0.25,resuelto,26,17374,46866,0,21,8447,17375,25821,37.32421875,171.875,162.78939999756403
1,793,3,astar,H6,0.25,resuelto,24,9050,24426,0,3,4917,9051,13967,36.0703125,140.625,146.44070001668297
1,381,3,astar,H6,0.25,resuelto,17,365,978,0,0,216,366,581,34.671875,0.0,8.786599995801225
1,841,3,astar,H6,0.25,resuelto,23,5916,15939,0,9,3275,5917,9191,35.81640625,109.375,97.38330001709983
1,336,3,astar,H6,0.25,resuelto,20,1130,3037,0,1,666,1131,1795,35.81640625,0.0,14.850700012175366
1,282,3,astar,H6,0.25,resuelto,25,12762,34388,0,19,6664,12763,19426,36.05859375,203.125,216.48760000243783
1,450,3,astar,H6,0.25,resuelto,23,5003,13474,0,6,2845,5004,7848,35.83203125,109.375,106.96929998812266
1,835,3,astar,H6,0.25,resuelto,23,4974,13393,0,1,2838,4975,7812,34.77734375,78.125,75.47709997743368
1,445,3,astar,H6,0.25,resuelto,22,3282,8866,0,0,1889,3283,5171,34.77734375,31.25,42.324200010625646
1,249,3,astar,H6,0.25,resuelto,16,264,713,0,0,166,265,430,34.77734375,0.0,2.988699998240918
1,529,3,astar,H6,0.25,resuelto,26,18327,49310,0,27,8625,18328,26952,36.32421875,218.75,228.0087000108324
1,906,3,astar,H6,0.25,resuelto,23,5679,15294,0,5,3202,5680,8881,34.84375,78.125,85.56550001958385
1,373,3,astar,H6,0.25,resuelto,25,10352,27877,0,1,5539,10353,15891,35.0703125,187.5,177.03309998614714
1,306,3,astar,H6,0.25,resuelto,19,1231,3331,0,0,751,1232,1982,35.0703125,15.625,17.038000019965693
1,661,3,astar,H6,0.25,resuelto,24,7537,20345,0,2,4150,7538,11687,35.0703125,125.0,126.54110000585206
1,458,3,astar,H6,0.25,resuelto,27,26884,72269,0,27,12309,26885,39192,38.359375,250.0,253.5210000060033
1,756,3,astar,H6,0.25,resuelto,22,3359,9087,0,1,1969,3360,5328,33.99609375,31.25,27.362000022549182
1,85,3,astar,H6,0.25,resuelto,26,18126,48988,0,20,8809,18127,26935,36.328125,140.625,157.1764999825973
1,309,3,astar,H6,0.25,resuelto,22,4266,11513,0,3,2445,4267,6711,35.07421875,31.25,36.977099982323125
1,604,3,astar,H6,0.25,resuelto,17,398,1086,0,0,257,399,655,33.625,0.0,2.8652999899350107
1,233,3,astar,H6,0.25,resuelto,27,27646,74443,0,18,12409,27647,40054,38.359375,562.5,568.732000014279
1,276,3,astar,H6,0.25,resuelto,16,241,658,0,0,161,242,402,35.1015625,0.0,5.265100015094504
1,760,3,astar,H6,0.25,resuelto,27,27518,74083,0,32,12312,27519,39830,36.91796875,375.0,378.5257000126876
1,673,3,astar,H6,0.25,resuelto,22,5148,13930,0,8,2847,5149,7994,34.875,31.25,43.244300002697855
1,599,3,astar,H6,0.25,resuelto,24,8398,22667,0,11,4525,8399,12923,35.1015625,78.125,89.69600001000799
1,199,3,astar,H6,0.25,resuelto,27,28290,76169,0,46,12524,28291,40813,36.91796875,328.125,329.06330001424067
1,422,3,astar,H6,0.25,resuelto,21,3203,8690,0,2,1879,3204,5082,34.1015625,15.625,27.440000005299225
1,296,3,astar,H6,0.25,resuelto,24,6589,17826,0,0,3686,6590,10274,34.875,62.5,58.094499981962144
1,156,3,astar,H6,0.25,resuelto,19,1190,3217,0,2,722,1191,1912,33.7265625,15.625,8.793499990133569
1,289,3,astar,H6,0.25,resuelto,19,1101,2983,0,1,680,1102,1781,33.7265625,0.0,7.811999996192753
1,685,3,astar,H6,0.25,resuelto,23,5728,15433,0,3,3177,5729,8905,34.77734375,78.125,68.9041999867186
1,632,3,astar,H6,0.25,resuelto,24,7694,20735,0,4,4220,7695,11914,35.0390625,171.875,174.49869998381473
1,411,3,astar,H6,0.25,resuelto,17,513,1390,0,1,314,514,827,33.69921875,15.625,10.968499991577119
1,179,3,astar,H6,0.25,resuelto,26,18396,49528,0,36,8822,18397,27218,35.37890625,250.0,269.48760001687333
1,304,3,astar,H6,0.25,resuelto,23,5577,15038,0,2,3131,5578,8708,34.84765625,62.5,68.59189999522641
1,198,3,astar,H6,0.25,resuelto,19,1301,3532,0,1,798,1302,2099,34.84765625,0.0,8.463600010145456
1,643,3,astar,H6,0.25,resuelto,20,1346,3665,0,1,820,1347,2166,34.84765625,15.625,10.201500001130626
1,861,3,astar,H6,0.25,resuelto,20,1606,4337,0,4,939,1607,2545,34.84765625,15.625,13.218499982031062
1,689,3,astar,H6,0.25,resuelto,21,2386,6449,0,0,1408,2387,3793,34.84765625,31.25,26.684800017392263
1,505,3,astar,H6,0.25,resuelto,20,1130,3055,0,0,671,1131,1801,34.84765625,15.625,15.575400000670925
1,670,3,astar,H6,0.25,resuelto,25,12619,34050,0,12,6460,12620,19077,35.07421875,140.625,135.8724000165239
1,305,3,astar,H6,0.25,resuelto,20,2094,5658,0,3,1246,2095,3340,35.07421875,46.875,53.47869999241084
1,481,3,astar,H6,0.25,resuelto,20,1941,5211,0,1,1115,1942,3056,35.07421875,62.5,51.86370000592433
1,77,3,astar,H6,0.25,resuelto,22,4261,11497,0,1,2415,4262,6676,35.07421875,109.375,110.47949999920093
1,364,3,astar,H6,0.25,resuelto,26,19547,52732,0,27,9230,19548,28777,36.328125,281.25,331.2145999807399
1,821,3,astar,H6,0.25,resuelto,20,1356,3673,0,2,822,1357,2178,35.07421875,15.625,12.43960001738742
1,234,3,astar,H6,0.25,resuelto,23,4689,12650,0,5,2693,4690,7382,35.07421875,46.875,37.205100001301616
1,96,3,astar,H6,0.25,resuelto,15,182,496,0,0,125,183,307,35.07421875,0.0,1.2182000209577382
1,684,3,astar,H6,0.25,resuelto,20,940,2525,0,2,558,941,1498,35.07421875,0.0,8.297400025185198
1,290,3,astar,H6,0.25,resuelto,27,25931,69574,0,21,11828,25932,37759,38.3515625,250.0,241.44829998840578
1,382,3,astar,H6,0.25,resuelto,22,3582,9719,0,7,2098,3583,5680,35.09375,31.25,31.629900011466816
1,713,3,astar,H6,0.25,resuelto,18,736,1993,0,0,452,737,1188,35.09375,15.625,6.562299997312948
1,690,3,astar,H6,0.25,resuelto,24,6046,16254,0,0,3343,6047,9388,35.09375,46.875,54.73620002157986
1,735,3,astar,H6,0.25,resuelto,22,2998,8099,0,1,1762,2999,4760,35.09375,31.25,29.713900003116578
1,238,3,astar,H6,0.25,resuelto,26,17333,46798,0,22,8728,17334,26061,36.34765625,171.875,161.85499998391606
1,514,3,astar,H6,0.25,resuelto,23,6108,16462,0,4,3375,6109,9483,34.84765625,62.5,63.702099985675886
1,52,3,astar,H6,0.25,resuelto,24,6426,17324,0,2,3608,6427,10034,34.77734375,62.5,58.52030002279207
1,722,3,astar,H6,0.25,resuelto,20,1089,2920,0,0,630,1090,1719,34.77734375,0.0,10.625700000673532
1,737,3,astar,H6,0.25,resuelto,21,2513,6797,0,1,1492,2514,4005,34.77734375,31.25,17.83570001134649
1,590,3,astar,H6,0.25,resuelto,21,2306,6227,0,2,1362,2307,3668,34.77734375,15.625,20.56299999821931
1,83,3,astar,H6,0.25,resuelto,24,7101,19227,0,9,3921,7102,11022,35.00390625,62.5,63.723200000822544
1,1000,3,astar,H6,0.25,resuelto,23,5980,16181,0,9,3395,5981,9375,34.77734375,62.5,61.502299999119714
1,163,3,astar,H6,0.25,resuelto,24,7040,18986,0,7,3930,7041,10970,35.00390625,62.5,57.43559999973513
1,609,3,astar,H6,0.25,resuelto,26,16687,44922,0,9,8395,16688,25082,35.37109375,171.875,188.4221000073012
1,892,3,astar,H6,0.25,resuelto,23,4709,12716,0,3,2675,4710,7384,34.34765625,46.875,39.015999995172024
1,913,3,astar,H6,0.25,resuelto,17,371,1008,0,0,236,372,607,34.34765625,0.0,2.3799000191502273
1,472,3,astar,H6,0.25,resuelto,24,7859,21265,0,9,4301,7860,12160,35.06640625,62.5,78.89490001252852
1,610,3,astar,H6,0.25,resuelto,21,1954,5255,0,3,1167,1955,3121,34.03515625,31.25,35.31690000090748
1,642,3,astar,H6,0.25,resuelto,23,4663,12597,0,4,2663,4664,7325,34.3203125,62.5,60.30469998950139
1,995,3,astar,H6,0.25,resuelto,18,910,2461,0,0,557,911,1466,34.3203125,15.625,10.644099995261058
1,910,3,astar,H6,0.25,resuelto,29,54421,145948,0,58,20079,54422,74499,45.38671875,1125.0,1158.5448999830987
1,61,3,astar,H6,0.25,resuelto,8,11,32,0,0,12,12,23,40.87890625,0.0,0.3139000036753714
1,665,3,astar,H6,0.25,resuelto,26,17947,48397,0,10,8737,17948,26683,42.1328125,328.125,317.22589998389594
1,895,3,astar,H6,0.25,resuelto,22,2990,8092,0,1,1758,2991,4748,40.87890625,62.5,54.49210002552718
1,213,3,astar,H6,0.25,resuelto,16,285,784,0,0,194,286,478,40.87890625,0.0,4.9885000044014305
1,184,3,astar,H6,0.25,resuelto,22,3408,9169,0,1,1965,3409,5373,40.87890625,62.5,54.05820001033135
1,824,3,astar,H6,0.25,resuelto,13,79,212,0,0,54,80,133,40.87890625,0.0,1.4663999900221825
1,94,3,astar,H6,0.25,resuelto,26,17059,46005,0,12,8562,17060,25620,42.1328125,250.0,272.4353999947198
1,260,3,astar,H6,0.25,resuelto,21,2572,6960,0,1,1525,2573,4097,40.87890625,46.875,45.46940000727773
1,491,3,astar,H6,0.25,resuelto,24,9983,26883,0,11,5242,9984,15225,40.87890625,203.125,221.08089999528602
1,294,3,astar,H6,0.25,resuelto,20,1783,4854,0,0,1088,1784,2871,39.7890625,15.625,35.46940002706833
1,328,3,astar,H6,0.25,resuelto,21,2341,6306,0,2,1368,2342,3709,39.7890625,62.5,51.9823000067845
1,811,3,astar,H6,0.25,resuelto,18,962,2606,0,1,597,963,1559,39.7890625,15.625,20.89370001340285
1,547,3,astar,H6,0.25,resuelto,28,37220,100097,0,52,15496,37221,52716,43.9375,906.25,948.2774000207428
1,141,3,astar,H6,0.25,resuelto,24,7372,19835,0,3,3983,7373,11355,40.87109375,187.5,180.21459999727085
1,681,3,astar,H6,0.25,resuelto,26,19659,53036,0,25,9356,19660,29015,42.07421875,453.125,474.3185999977868
1,389,3,astar,H6,0.25,resuelto,23,4927,13320,0,4,2793,4928,7720,40.8203125,93.75,114.3953999853693
1,395,3,astar,H6,0.25,resuelto,22,4220,11418,0,3,2421,4221,6641,40.8203125,78.125,68.31040000542998
1,613,3,astar,H6,0.25,resuelto,23,4776,12938,0,1,2780,4777,7556,40.8203125,78.125,89.93760001612827
1,110,3,astar,H6,0.25,resuelto,26,18633,50336,0,37,9032,18634,27665,42.07421875,265.625,283.3221000037156
1,461,3,astar,H6,0.25,resuelto,24,7596,20456,0,6,4176,7597,11772,40.8203125,109.375,112.7017000108026
1,587,3,astar,H6,0.25,resuelto,26,18645,50347,0,26,9098,18646,27743,42.07421875,375.0,366.86579999513924
1,498,3,astar,H6,0.25,resuelto,22,3485,9357,0,3,1947,3486,5432,40.8203125,78.125,86.25540000502951
1,50,3,astar,H6,0.25,resuelto,27,26938,72397,0,24,12203,26939,39139,42.66015625,421.875,428.0111999833025
1,798,3,astar,H6,0.25,resuelto,24,7949,21515,0,7,4368,7950,12317,40.84375,171.875,199.50250000692904
1,250,3,astar,H6,0.25,resuelto,21,2409,6508,0,0,1423,2410,3832,40.84375,46.875,53.527999989455566
1,400,3,astar,H6,0.25,resuelto,18,516,1395,0,0,315,517,831,40.84375,0.0,11.092000000644475
1,68,3,astar,H6,0.25,resuelto,22,2832,7686,0,4,1718,2833,4550,40.84375,62.5,59.71729999873787
1,343,3,astar,H6,0.25,resuelto,24,8366,22554,0,2,4589,8367,12955,40.84375,187.5,177.49689999618568
1,144,3,astar,H6,0.25,resuelto,21,2084,5615,0,0,1201,2085,3285,39.78125,31.25,28.3488999994006
1,391,3,astar,H6,0.25,resuelto,25,13496,36379,0,7,6914,13497,20410,40.8046875,109.375,118.45800001174212
1,598,3,astar,H6,0.25,resuelto,23,5836,15748,0,6,3279,5837,9114,40.578125,62.5,51.49360001087189
1,959,3,astar,H6,0.25,resuelto,20,1717,4648,0,1,1031,1718,2748,40.578125,15.625,14.820199983660132
1,677,3,astar,H6,0.25,resuelto,22,3192,8632,0,0,1874,3193,5066,40.578125,15.625,25.06310000899248
1,302,3,astar,H6,0.25,resuelto,28,37069,99576,0,67,15128,37070,52197,43.9296875,515.625,519.9532999831717
1,932,3,astar,H6,0.25,resuelto,18,662,1821,0,1,445,663,1107,39.5234375,15.625,18.029099999694154
1,451,3,astar,H6,0.25,resuelto,18,535,1458,0,0,342,536,877,39.5234375,15.625,14.075999992201105
1,647,3,astar,H6,0.25,resuelto,19,1234,3343,0,0,755,1235,1989,39.71875,31.25,28.211700002430007
1,178,3,astar,H6,0.25,resuelto,22,3202,8661,0,1,1861,3203,5063,39.86328125,62.5,70.63049997668713
1,384,3,astar,H6,0.25,resuelto,19,1045,2830,0,0,643,1046,1688,39.86328125,31.25,22.957800014410168
1,217,3,astar,H6,0.25,resuelto,23,5251,14104,0,6,2901,5252,8152,40.63671875,125.0,128.89870000071824
1,862,3,astar,H6,0.25,resuelto,18,543,1458,0,0,329,544,871,40.63671875,15.625,13.007799978367984
1,857,3,astar,H6,0.25,resuelto,24,7784,20932,0,3,4125,7785,11909,40.86328125,93.75,85.66260000225157
1,543,3,astar,H6,0.25,resuelto,24,7855,21262,0,14,4363,7856,12218,40.78515625,109.375,115.7793999882415
1,518,3,astar,H6,0.25,resuelto,20,1397,3790,0,0,841,1398,2238,39.640625,15.625,10.954099998343736
1,666,3,astar,H6,0.25,resuelto,14,127,349,0,0,92,128,219,39.640625,0.0,0.9496999846305698
1,171,3,astar,H6,0.25,resuelto,25,10938,29474,0,0,5833,10939,16771,40.79296875,156.25,156.2874999945052
1,377,3,astar,H6,0.25,resuelto,19,1253,3400,0,0,767,1254,2020,38.79296875,15.625,11.383700009901077
1,347,3,astar,H6,0.25,resuelto,22,3376,9129,0,3,1999,3377,5375,38.79296875,46.875,40.05969999707304
1,697,3,astar,H6,0.25,resuelto,22,3903,10557,0,4,2215,3904,6118,38.79296875,31.25,39.220199978444725
1,122,3,astar,H6,0.25,resuelto,20,1858,4987,0,1,1091,1859,2949,38.79296875,15.625,14.369699987582862
1,796,3,astar,H6,0.25,resuelto,21,2244,6116,0,1,1390,2245,3634,38.79296875,15.625,20.98699999623932
1,106,3,astar,H6,0.25,resuelto,23,5330,14357,0,6,2998,5331,8328,38.79296875,62.5,50.117600010707974
1,258,3,astar,H6,0.25,resuelto,28,41476,111309,0,42,16739,41477,58213,43.38671875,468.75,507.94549999409355
1,515,3,astar,H6,0.25,resuelto,26,14537,39157,0,6,7522,14538,22058,40.1328125,156.25,158.1315000075847
1,597,3,astar,H6,0.25,resuelto,24,7408,19935,0,5,4080,7409,11488,38.87890625,62.5,59.98249998083338
1,997,3,astar,H6,0.25,resuelto,20,1407,3792,0,1,844,1408,2251,38.87890625,15.625,10.122799983946607
1,631,3,astar,H6,0.25,resuelto,22,3452,9331,0,1,1997,3453,5448,38.87890625,31.25,65.62760000815615
1,638,3,astar,H6,0.25,resuelto,20,1717,4667,0,1,1062,1718,2779,38.87890625,15.625,13.174599997000769
1,807,3,astar,H6,0.25,resuelto,20,1214,3265,0,3,724,1215,1938,38.87890625,0.0,8.690599992405623
1,800,3,astar,H6,0.25,resuelto,24,7407,20021,0,7,4150,7408,11557,38.87890625,62.5,61.55030001536943
1,893,3,astar,H6,0.25,resuelto,22,2879,7812,0,1,1709,2880,4588,38.87890625,15.625,26.046899991342798
1,920,3,astar,H6,0.25,resuelto,27,27992,75325,0,42,12431,27993,40421,42.13671875,312.5,306.476500001736
1,65,3,astar,H6,0.25,resuelto,18,591,1603,0,0,366,592,957,38.87890625,15.625,5.967499979306012
1,766,3,astar,H6,0.25,resuelto,25,11837,31881,0,2,6185,11838,18022,38.87890625,156.25,154.67160000116564
1,715,3,astar,H6,0.25,resuelto,20,962,2601,0,0,590,963,1552,38.87890625,15.625,13.223800022387877
1,45,3,astar,H6,0.25,resuelto,26,22572,60727,0,45,10409,22573,32981,42.13671875,343.75,353.5228999971878
1,939,3,astar,H6,0.25,resuelto,25,12190,32856,0,2,6334,12191,18524,38.87890625,171.875,179.18389997794293
1,431,3,astar,H6,0.25,resuelto,23,5762,15534,0,2,3274,5763,9035,38.87890625,78.125,76.08299999265
1,215,3,astar,H6,0.25,resuelto,22,2996,8111,0,0,1780,2997,4776,37.73828125,46.875,56.70829999144189
1,823,3,astar,H6,0.25,resuelto,26,17226,46326,0,14,8431,17227,25657,40.0703125,281.25,284.1589000017848
1,93,3,astar,H6,0.25,resuelto,23,6554,17669,0,9,3633,6555,10187,38.81640625,125.0,126.51450000703335
1,176,3,astar,H6,0.25,resuelto,16,217,580,0,0,137,218,354,38.81640625,0.0,4.889400006504729
1,371,3,astar,H6,0.25,resuelto,21,2836,7680,0,1,1666,2837,4502,38.81640625,46.875,62.874199997168034
1,200,3,astar,H6,0.25,resuelto,21,2268,6113,0,1,1317,2269,3585,38.81640625,31.25,31.837200018344447
1,196,3,astar,H6,0.25,resuelto,25,12887,34610,0,7,6490,12888,19377,38.81640625,203.125,202.81089999480173
1,904,3,astar,H6,0.25,resuelto,24,7319,19828,0,1,4102,7320,11421,38.796875,93.75,120.77820001286454
1,89,3,astar,H6,0.25,resuelto,19,1112,3027,0,0,690,1113,1802,37.47265625,15.625,13.714000000618398
1,80,3,astar,H6,0.25,resuelto,20,1141,3079,0,0,686,1142,1826,37.47265625,15.625,10.746500018285587
1,429,3,astar,H6,0.25,resuelto,23,4494,12183,0,0,2619,4495,7113,38.0234375,78.125,70.46280000940897
1,443,3,astar,H6,0.25,resuelto,18,764,2079,0,0,475,765,1239,37.0234375,15.625,15.916500007733703
1,692,3,astar,H6,0.25,resuelto,17,503,1366,0,0,315,504,818,37.0234375,0.0,10.161699989112094
1,221,3,astar,H6,0.25,resuelto,22,3674,9917,0,1,2106,3675,5780,37.0234375,93.75,79.07739997608587
1,78,3,astar,H6,0.25,resuelto,19,1464,3961,0,0,879,1465,2343,37.0234375,31.25,34.44379998836666
1,953,3,astar,H6,0.25,resuelto,27,25741,69202,0,10,12051,25742,37791,41.1015625,453.125,460.3136999940034
1,791,3,astar,H6,0.25,resuelto,16,289,783,0,0,186,290,475,37.84375,0.0,1.945500000147149
1,175,3,astar,H6,0.25,resuelto,25,12464,33706,0,7,6569,12465,19033,37.84375,125.0,123.44819999998435
1,146,3,astar,H6,0.25,resuelto,23,5666,15291,0,2,3176,5667,8842,37.5703125,62.5,61.95750000188127
1,155,3,astar,H6,0.25,resuelto,26,22646,61014,0,41,10381,22647,33027,41.0859375,437.5,444.0072000143118
1,72,3,astar,H6,0.25,resuelto,26,18888,50958,0,15,9120,18889,28006,39.08203125,265.625,270.29030001722276
1,474,3,astar,H6,0.25,resuelto,22,3344,9051,0,2,1972,3345,5316,37.828125,62.5,53.08490002062172
1,436,3,astar,H6,0.25,resuelto,21,2785,7515,0,1,1628,2786,4413,37.828125,46.875,43.394000007538125
1,239,3,astar,H6,0.25,resuelto,25,10942,29555,0,2,5902,10943,16844,37.828125,171.875,169.12430000957102
1,751,3,astar,H6,0.25,resuelto,28,34610,93274,0,28,14633,34611,49243,42.37109375,390.625,389.2164999851957
1,941,3,astar,H6,0.25,resuelto,25,11644,31351,0,5,6036,11645,17680,37.86328125,109.375,110.01360000227578
1,335,3,astar,H6,0.25,resuelto,25,12723,34246,0,13,6582,12724,19304,37.86328125,109.375,102.70990000572056
1,40,3,astar,H6,0.25,resuelto,26,21779,58579,0,35,10263,21780,32042,41.12109375,234.375,235.26480002328753
1,55,3,astar,H6,0.25,resuelto,24,10266,27758,0,9,5504,10267,15770,37.86328125,125.0,117.97049999586307
1,324,3,astar,H6,0.25,resuelto,24,8815,23817,0,4,4792,8816,13607,37.86328125,109.375,107.65009999158792
1,281,3,astar,H6,0.25,resuelto,18,720,1951,0,0,435,721,1155,37.86328125,15.625,10.541099996771663
1,112,3,astar,H6,0.25,resuelto,19,850,2285,0,0,498,851,1347,37.86328125,15.625,12.650199991185218
1,463,3,astar,H6,0.25,resuelto,20,1129,3088,0,1,708,1130,1837,37.86328125,15.625,14.848999999230728
1,831,3,astar,H6,0.25,resuelto,25,12964,34872,0,14,6742,12965,19705,37.86328125,140.625,143.79880001069978
1,540,3,astar,H6,0.25,resuelto,22,4451,12048,0,4,2553,4452,7003,36.86328125,62.5,61.37139999191277
1,230,3,astar,H6,0.25,resuelto,24,7963,21530,0,10,4308,7964,12271,36.86328125,93.75,92.55380000104196
1,707,3,astar,H6,0.25,resuelto,17,438,1176,0,0,264,439,702,36.86328125,0.0,3.604600002290681
1,170,3,astar,H6,0.25,resuelto,27,29359,78999,0,48,12917,29360,42275,38.66796875,296.875,305.88390000048093
1,952,3,astar,H6,0.25,resuelto,14,103,280,0,0,74,104,177,35.43359375,0.0,1.7439000075682998
1,138,3,astar,H6,0.25,resuelto,22,3219,8681,0,2,1860,3220,5079,35.8515625,31.25,39.900300005683675
1,738,3,astar,H6,0.25,resuelto,27,26148,70293,0,31,11990,26149,38138,40.109375,281.25,287.5632999930531
1,327,3,astar,H6,0.25,resuelto,26,17334,46777,0,21,8482,17335,25816,38.10546875,187.5,202.24740001140162
1,753,3,astar,H6,0.25,resuelto,26,15414,41501,0,3,7793,15415,23207,38.10546875,156.25,165.7024000014644
1,166,3,astar,H6,0.25,resuelto,21,2812,7590,0,1,1670,2813,4482,36.8515625,15.625,23.679900012211874
1,338,3,astar,H6,0.25,resuelto,24,6944,18705,0,6,3810,6945,10754,36.8515625,62.5,66.92370001110248
1,254,3,astar,H6,0.25,resuelto,22,4033,10873,0,1,2270,4034,6303,36.8515625,46.875,34.52089999336749
1,237,3,astar,H6,0.25,resuelto,26,16899,45491,0,28,8439,16900,25338,38.10546875,187.5,185.5216000112705
1,960,3,astar,H6,0.25,resuelto,23,5466,14744,0,8,3108,5467,8574,36.8515625,46.875,53.73780001536943
1,976,3,astar,H6,0.25,resuelto,26,16944,45739,0,10,8373,16945,25317,38.10546875,140.625,135.80720001482405
1,131,3,astar,H6,0.25,resuelto,15,269,728,0,0,172,270,441,36.8515625,15.625,2.953699993668124
1,236,3,astar,H6,0.25,resuelto,16,258,703,0,2,165,259,423,36.8515625,0.0,2.652800001669675
1,154,3,astar,H6,0.25,resuelto,21,2563,6959,0,3,1499,2564,4062,36.8515625,15.625,19.276500010164455
1,70,3,astar,H6,0.25,resuelto,19,1217,3293,0,0,747,1218,1964,36.8515625,0.0,8.724100014660507
1,452,3,astar,H6,0.25,resuelto,23,5042,13518,0,1,2733,5043,7775,36.8515625,46.875,38.429000007454306
1,486,3,astar,H6,0.25,resuelto,21,2504,6797,0,2,1501,2505,4005,36.8515625,15.625,21.82259998517111
1,109,3,astar,H6,0.25,resuelto,22,3907,10599,0,2,2266,3908,6173,36.8515625,46.875,31.84710000641644
1,522,3,astar,H6,0.25,resuelto,26,16971,45777,0,10,8353,16972,25324,38.10546875,125.0,138.7801999808289
1,962,3,astar,H6,0.25,resuelto,22,4376,11780,0,3,2470,4377,6846,36.8515625,31.25,35.94800000428222
1,934,3,astar,H6,0.25,resuelto,16,236,641,0,1,154,237,390,36.8515625,0.0,1.6460999904666096
1,464,3,astar,H6,0.25,resuelto,26,17109,46242,0,9,8522,17110,25631,38.10546875,250.0,265.9853000077419
1,46,3,astar,H6,0.25,resuelto,24,9256,24982,0,7,4932,9257,14188,36.8515625,109.375,109.1180999937933
1,803,3,astar,H6,0.25,resuelto,24,7229,19531,0,7,4007,7230,11236,36.8515625,93.75,82.27130002342165
1,510,3,astar,H6,0.25,resuelto,26,17448,46996,0,14,8592,17449,26039,38.10546875,234.375,250.22679998073727
1,550,3,astar,H6,0.25,resuelto,20,1788,4850,0,0,1090,1789,2878,36.8515625,31.25,28.644699981668964
1,708,3,astar,H6,0.25,resuelto,21,2218,5986,0,2,1305,2219,3523,36.8515625,31.25,34.439199982443824
1,829,3,astar,H6,0.25,resuelto,11,36,100,0,0,30,37,66,36.8515625,0.0,0.6209999846760184
1,342,3,astar,H6,0.25,resuelto,21,2628,7093,0,1,1552,2629,4180,36.8515625,46.875,42.25489997770637
1,66,3,astar,H6,0.25,resuelto,16,246,658,0,0,152,247,397,36.8515625,0.0,3.3213999995496124
1,607,3,astar,H6,0.25,resuelto,25,13622,36641,0,10,6942,13623,20562,36.8515625,250.0,251.67150000925176
1,674,3,astar,H6,0.25,resuelto,8,17,49,0,0,15,18,32,36.8515625,0.0,0.49810000928118825
1,57,3,astar,H6,0.25,resuelto,23,4825,13059,0,1,2803,4826,7628,36.8515625,93.75,119.41959999967366
1,578,3,astar,H6,0.25,resuelto,26,17795,47946,0,32,8626,17796,26421,38.10546875,390.625,425.5037999828346
1,709,3,astar,H6,0.25,resuelto,24,9146,24666,0,5,4978,9147,14124,36.8515625,203.125,211.04890000424348
1,574,3,astar,H6,0.25,resuelto,23,4186,11259,0,0,2387,4187,6573,36.0703125,62.5,65.75510001857765
1,459,3,astar,H6,0.25,resuelto,18,494,1326,0,0,300,495,794,36.0703125,0.0,3.040100011276081
1,499,3,astar,H6,0.25,resuelto,19,1379,3722,0,4,824,1380,2203,36.0703125,15.625,11.004800006048754
1,81,3,astar,H6,0.25,resuelto,16,292,801,0,0,197,293,489,36.0703125,0.0,2.6270000089425594
1,712,3,astar,H6,0.25,resuelto,22,3659,9913,0,4,2118,3660,5777,36.0703125,62.5,59.38910000259057
1,205,3,astar,H6,0.25,resuelto,20,1420,3832,0,0,844,1421,2264,36.0703125,31.25,22.882399993250147
1,84,3,astar,H6,0.25,resuelto,22,3934,10700,0,1,2313,3935,6247,36.0703125,62.5,81.64099999703467
1,487,3,astar,H6,0.25,resuelto,25,10836,29115,0,4,5781,10837,16616,36.79296875,234.375,252.33079999452457
1,899,3,astar,H6,0.25,resuelto,24,7728,20826,0,7,4151,7729,11879,36.79296875,140.625,135.03659999696538
